,Year,Player,Age,Tm,G,TS%,3PAr,FTr,TRB%,AST%,STL%,BLK%,TOV%,USG%,WS,WS/48,3P%,FT%,Pick,GS%,FGA/48,3PA/48,FTA/48,PF/48,MPG,Improvement,Frontcourt,Imprv_prev_year,Tm_WS,Tm_next,Change_team
5838,2003.0,Keyon Dooling,22,LAC,55.0,0.494,0.422,0.173,4.2,15.7,1.3,0.4,14.5,19.3,0.3,0.016,0.36,0.772,10.0,0.01818181818181818,16.297213622291018,6.885448916408667,2.8235294117647056,4.606811145510836,17.618181818181817,0.0,0,0.0,30.3,LAC,True
5839,2003.0,Kobe Bryant,24,LAL,82.0,0.55,0.168,0.371,9.3,27.2,2.8,1.4,11.4,32.9,14.9,0.21,0.383,0.843,13.0,1.0,27.154366362834462,4.572772713907675,10.062922669803,3.076742134666275,41.47560975609756,-4.200000000000001,0,2.200000000000001,47.9,LAL,True
5840,2003.0,Kurt Thomas,30,NYK,81.0,0.511,0.003,0.179,14.5,11.3,1.7,2.8,11.1,22.4,5.4,0.1,0.05,0.75,10.0,1.0,19.147846332945285,0.05587892898719441,3.427240977881257,6.407450523864959,31.81481481481481,-0.40000000000000036,1,-1.0999999999999996,36.7,NYK,True
5841,2003.0,Kwame Brown,20,WAS,80.0,0.496,0.006,0.4320000000000001,14.2,5.6,1.5,3.4,15.5,18.8,2.5,0.069,0.05,0.6679999999999999,1.0,0.25,13.59052453468697,0.08121827411167512,5.874788494077834,4.304568527918781,22.1625,2.4000000000000004,1,1.7,39.2,WAS,True
5842,2003.0,Lamar Odom,23,LAC,49.0,0.519,0.211,0.28600000000000003,11.0,19.0,1.3,1.7,16.9,22.3,2.2,0.062,0.326,0.777,4.0,0.9591836734693876,17.46754020250149,3.687909469922573,5.002977963073258,5.174508636092913,34.265306122448976,6.2,0,1.5000000000000002,30.3,MIA,False
5843,2003.0,Larry Hughes,24,WAS,67.0,0.521,0.107,0.251,8.5,17.5,2.2,0.8,14.2,21.2,3.7,0.08199999999999999,0.3670000000000001,0.731,8.0,0.8358208955223879,16.643893308376228,1.7744501637810015,4.1778193729527375,3.346747777257838,31.895522388059703,0.09999999999999964,0,1.3000000000000003,39.2,WAS,True
5844,2003.0,Latrell Sprewell,32,NYK,74.0,0.4970000000000001,0.319,0.193,5.9,19.7,1.9,0.6,12.3,22.6,3.2,0.054000000000000006,0.3720000000000001,0.794,24.0,0.9864864864864864,18.921301154249736,6.044071353620146,3.660020986358867,2.2497376705141656,38.635135135135144,2.5,0,0.40000000000000036,36.7,MIN,False
5845,2003.0,Lee Nailon,27,NYK,38.0,0.494,0.005,0.268,10.1,11.9,0.8,0.5,13.1,27.9,0.3,0.03,0.05,0.8240000000000001,43.0,0.0,22.51851851851852,0.11851851851851852,6.044444444444443,5.451851851851852,10.657894736842103,0.39999999999999997,0,-3.2,36.7,ATL,False
5846,2003.0,Lindsey Hunter,32,TOR,29.0,0.434,0.354,0.156,5.0,18.8,2.8,0.5,15.0,25.8,-0.6,-0.041,0.318,0.723,10.0,0.0,21.53937592867757,7.631500742942049,3.3521545319465083,3.5661218424962855,23.20689655172414,1.5,0,-2.6,25.799999999999997,DET,False
5847,2003.0,Lonny Baxter,24,CHI,55.0,0.521,0.01,0.5,13.4,3.8,0.7,2.3,15.5,19.3,0.9,0.063,0.05,0.68,43.0,0.0,14.498533724340177,0.1407624633431085,7.249266862170089,9.501466275659824,12.4,0.6,1,0.0,27.4,TOR,False
5848,2003.0,Loren Woods,24,MIN,38.0,0.455,0.039,0.355,15.2,7.5,1.5,2.6,20.7,14.2,0.4,0.048,0.05,0.778,45.0,0.2894736842105263,10.3342776203966,0.4079320113314448,3.671388101983003,5.031161473087819,9.289473684210526,0.7000000000000001,1,-0.09999999999999998,48.1,MIA,False
5849,2003.0,Lorenzen Wright,27,MEM,70.0,0.489,0.006999999999999999,0.311,15.0,6.7,1.3,1.9,11.9,21.0,2.5,0.061,0.05,0.659,7.0,0.7,17.340060544904134,0.12108980827447025,5.400605449041373,5.061553985872855,28.314285714285717,0.7000000000000002,1,1.1,35.1,MEM,True
5850,2003.0,Lucious Harris,32,NJN,77.0,0.494,0.189,0.262,6.7,13.4,1.4,0.3,8.1,20.0,4.7,0.114,0.34600000000000003,0.804,28.0,0.3246753246753247,17.540800810947793,3.308667004561581,4.598073998986315,2.311201216421693,25.623376623376625,-2.2,0,-0.39999999999999947,55.0,NJN,True
5851,2003.0,Malik Allen,24,MIA,80.0,0.455,0.005,0.153,10.6,4.4,0.9,2.6,13.2,19.7,0.9,0.018000000000000002,0.05,0.802,61.0,0.9125,16.358930112165663,0.0828300258843831,2.5056082830025876,4.84555651423641,28.975,-0.20000000000000007,1,0.0,26.799999999999997,MIA,True
5852,2003.0,Malik Rose,28,SAS,79.0,0.5379999999999999,0.008,0.486,15.2,11.0,1.6,1.4,18.2,22.4,5.2,0.13,0.05,0.7909999999999999,44.0,0.16455696202531644,15.644076564924989,0.12415933781686495,7.598551474392138,5.1153647180548365,24.468354430379748,-1.4000000000000004,1,0.7999999999999998,57.3,SAS,True
5853,2003.0,Mamadou N'Diaye,27,TOR,22.0,0.514,0.0,0.49,12.8,3.2,1.2,6.2,15.3,17.3,0.6,0.075,0.05,0.723,26.0,0.3636363636363637,12.65934065934066,0.0,6.197802197802199,7.648351648351648,16.545454545454547,0.20000000000000007,1,0.0,25.799999999999997,ATL,False
5854,2003.0,Manu Ginobili,25,SAS,69.0,0.556,0.373,0.431,6.5,15.8,3.6,0.8,17.5,18.5,4.2,0.141,0.345,0.737,57.0,0.07246376811594203,13.316561844863731,4.964360587002097,5.735849056603774,5.70230607966457,20.73913043478261,4.8999999999999995,0,0.0,57.3,SAS,True
5855,2003.0,Marc Jackson,28,MIN,77.0,0.508,0.003,0.4270000000000001,12.2,5.4,1.2,2.1,12.5,20.6,2.0,0.092,0.05,0.765,37.0,0.0,16.092219020172912,0.04610951008645533,6.870317002881844,6.31700288184438,13.519480519480519,-0.7,1,1.4,48.1,PHI,False
5856,2003.0,Marcus Camby,28,DEN,29.0,0.444,0.022,0.22,19.7,14.4,1.7,5.2,9.8,19.9,1.5,0.119,0.05,0.66,2.0,0.3103448275862069,17.688311688311693,0.3896103896103896,3.8961038961038965,5.3766233766233755,21.241379310344826,5.4,1,-0.6000000000000001,18.0,DEN,True
5857,2003.0,Marcus Fizer,24,CHI,38.0,0.503,0.016,0.35,14.8,11.2,0.9,1.5,11.4,27.4,1.4,0.08199999999999999,0.05,0.657,4.0,0.0,22.72435105067985,0.35599505562422745,7.950556242274412,5.280593325092707,21.289473684210527,-0.8999999999999999,1,0.2999999999999998,27.4,CHI,True
5858,2003.0,Marcus Haislip,22,MIL,39.0,0.474,0.078,0.248,7.0,3.3,0.8,3.0,11.0,20.1,0.0,-0.003,0.25,0.684,13.0,0.20512820512820512,16.653061224489793,1.3061224489795915,4.1360544217687085,5.986394557823129,11.307692307692307,0.6,1,0.0,44.8,MIL,True
5859,2003.0,Mark Blount,27,DEN,81.0,0.491,0.0,0.401,12.6,7.0,1.6,3.8,20.2,16.4,1.7,0.059,0.05,0.727,54.0,0.382716049382716,11.871703492516035,0.0,4.755523877405559,6.3977191732002865,17.320987654320987,4.8,1,1.0,18.0,BOS,False
5860,2003.0,Mark Jackson,37,UTA,82.0,0.473,0.257,0.217,7.3,40.5,1.8,0.2,27.3,17.4,1.1,0.037000000000000005,0.284,0.763,18.0,0.0,12.073619631901838,3.1083844580777096,2.61758691206544,2.9447852760736195,17.890243902439025,-0.7000000000000001,0,-4.9,49.10000000000001,HOU,False
5861,2003.0,Mark Madsen,27,LAL,54.0,0.458,0.0,0.374,11.5,7.1,1.0,1.8,12.5,12.3,1.1,0.069,0.05,0.59,29.0,0.4074074074074074,10.017925736235595,0.0,3.749039692701664,7.129321382842512,14.462962962962965,1.6,1,-0.7999999999999998,47.9,MIN,False
5862,2003.0,Marko Jaric,24,LAC,66.0,0.498,0.3720000000000001,0.235,6.6,23.8,3.7,0.6,17.3,19.5,1.9,0.067,0.319,0.752,30.0,0.18181818181818185,15.524292965917333,5.778100072516316,3.6548223350253815,4.350978970268311,20.893939393939394,-0.3999999999999999,0,0.0,30.3,LAC,True
5863,2003.0,Matt Harpring,26,UTA,78.0,0.588,0.157,0.325,12.2,9.9,1.5,0.5,12.1,23.9,8.8,0.166,0.413,0.792,15.0,0.8846153846153846,19.14743840438013,3.003519749706688,6.213531482205711,4.0735236605396965,32.782051282051285,-6.000000000000001,0,2.700000000000001,49.10000000000001,UTA,True
5864,2003.0,Maurice Taylor,26,HOU,67.0,0.472,0.004,0.258,10.0,8.8,0.9,1.1,14.4,23.3,0.9,0.03,0.05,0.725,14.0,0.13432835820895522,18.649237472766885,0.06971677559912852,4.810457516339869,5.2636165577342044,20.55223880597015,2.8000000000000003,1,0.0,43.7,HOU,True
5865,2003.0,Mehmet Okur,23,DET,72.0,0.514,0.265,0.31,14.5,9.5,1.0,2.1,12.1,19.3,3.8,0.134,0.339,0.733,37.0,0.125,14.863836017569547,3.935578330893119,4.6032210834553435,5.868228404099561,18.972222222222218,2.1000000000000005,1,0.0,52.59999999999999,DET,True
5866,2003.0,Melvin Ely,24,LAC,52.0,0.54,0.0,0.398,12.3,3.1,0.7,2.8,18.6,15.1,0.8,0.048,0.05,0.703,12.0,0.1346153846153846,11.13216957605985,0.0,4.4289276807980045,5.685785536159601,15.423076923076925,-0.4,1,0.0,30.3,LAC,True
5867,2003.0,Michael Curry,34,DET,78.0,0.474,0.236,0.197,4.8,10.8,1.6,0.2,14.7,9.0,2.0,0.06,0.29600000000000004,0.8,61.0,0.9871794871794872,7.0688102893890665,1.6668810289389069,1.3890675241157555,5.031511254019293,19.935897435897434,-1.7,0,-0.2999999999999998,52.59999999999999,TOR,False
5868,2003.0,Michael Doleac,25,NYK,75.0,0.451,0.0,0.134,12.3,6.6,0.8,1.1,11.9,18.3,0.3,0.014,0.05,0.7829999999999999,12.0,0.0,15.815561959654179,0.0,2.121037463976945,6.916426512968299,13.88,1.4,1,0.0,36.7,NYK,True
5869,2003.0,Michael Finley,29,DAL,69.0,0.514,0.27,0.193,8.4,12.8,1.5,0.6,8.1,24.2,6.7,0.123,0.37,0.861,21.0,1.0,21.674489023467068,5.850113550340652,4.178652535957608,1.9076457229371688,38.28985507246377,0.8999999999999995,0,0.40000000000000036,59.1,DAL,True
5870,2003.0,Michael Olowokandi,27,LAC,36.0,0.457,0.0,0.241,13.6,5.9,0.7,4.1,16.9,19.2,-0.2,-0.006,0.05,0.657,1.0,1.0,15.287070854638422,0.0,3.681519357195033,3.8568298027757484,38.02777777777778,1.4,1,-1.8,30.3,MIN,False
5871,2003.0,Michael Redd,23,MIL,82.0,0.59,0.428,0.191,9.4,8.9,2.3,0.4,6.6,22.6,8.0,0.16699999999999998,0.438,0.805,43.0,0.17073170731707318,20.124352331606215,8.621761658031089,3.83419689119171,2.9637305699481864,28.243902439024392,1.6999999999999993,0,3.4000000000000004,44.8,MIL,True
5872,2003.0,Michael Stewart,27,CLE,47.0,0.426,0.0,0.324,12.3,3.6,0.4,4.2,19.1,9.0,0.1,0.014,0.05,0.667,61.0,0.0,7.075697211155378,0.0,2.294820717131474,8.031872509960161,5.340425531914893,0.1,1,0.0,18.299999999999997,BOS,False
5873,2003.0,Mike Bibby,24,SAC,55.0,0.5589999999999999,0.196,0.267,4.3,24.3,2.0,0.3,14.0,21.9,5.6,0.146,0.409,0.861,2.0,1.0,18.310626702997283,3.5836512261580387,4.8915531335149876,2.432697547683924,33.36363636363637,3.700000000000001,0,-0.7000000000000002,57.7,SAC,True
5874,2003.0,Mike Miller,22,ORL,65.0,0.537,0.349,0.217,8.9,13.5,1.0,0.7,11.7,21.8,4.0,0.087,0.363,0.8390000000000001,5.0,0.8,18.861848124428178,6.5873741994510535,4.084172003659653,3.7987191216834404,33.63076923076923,-0.10000000000000009,0,-0.5,40.2,MEM,False
5875,2003.0,Mike Wilks,23,MIN,46.0,0.436,0.236,0.318,5.9,19.4,2.1,0.4,14.2,13.0,0.7,0.049,0.28600000000000003,0.787,61.0,0.15217391304347827,10.325581395348838,2.4418604651162794,3.2790697674418596,4.813953488372093,14.956521739130435,-0.19999999999999996,0,0.0,48.1,HOU,False
5876,2003.0,Milt Palacio,24,CLE,80.0,0.466,0.095,0.224,6.7,20.6,1.8,0.6,23.5,12.2,0.2,0.004,0.21600000000000005,0.747,61.0,0.575,9.425101214574898,0.8987854251012146,2.1133603238866394,4.080971659919029,24.7,-0.7,0,-0.6000000000000001,18.299999999999997,TOR,False
5877,2003.0,Moochie Norris,29,HOU,82.0,0.47,0.136,0.345,6.7,23.2,2.2,0.2,18.4,15.6,1.7,0.061,0.244,0.684,33.0,0.03658536585365853,11.52,1.570909090909091,3.9796363636363634,2.5134545454545454,16.76829268292683,-0.8999999999999999,0,-0.10000000000000009,43.7,NYK,False
5878,2003.0,Morris Peterson,25,TOR,82.0,0.488,0.321,0.23,7.0,11.1,1.6,0.8,9.8,20.3,3.2,0.052000000000000005,0.337,0.789,21.0,0.975609756097561,17.464903357070188,5.599186164801627,4.020345879959308,3.776195320447609,35.96341463414634,1.7000000000000002,0,-1.7000000000000002,25.799999999999997,TOR,True
5879,2003.0,Nazr Mohammed,25,ATL,35.0,0.452,0.0,0.258,16.5,2.4,1.9,3.3,12.4,20.8,0.4,0.045,0.05,0.634,29.0,0.0,17.150561797752808,0.0,4.42247191011236,8.521348314606742,12.714285714285715,3.3000000000000003,1,-2.9,29.7,ATL,True
5880,2003.0,Nene Hilario,20,DEN,80.0,0.545,0.005,0.551,12.7,12.2,3.0,2.3,19.1,18.7,5.0,0.107,0.05,0.578,7.0,0.6625,13.1585473870682,0.0637732506643047,7.248892825509301,6.271036315323294,28.225,1.0999999999999996,1,0.0,18.0,DEN,True
5881,2003.0,Nikoloz Tskitishvili,19,DEN,81.0,0.374,0.387,0.165,8.0,11.6,1.2,1.8,16.6,17.0,-1.0,-0.035,0.243,0.738,5.0,0.19753086419753085,14.290909090909093,5.5272727272727264,2.3636363636363638,4.945454545454545,16.296296296296298,0.9,0,0.0,18.0,DEN,True
5882,2003.0,Othella Harrington,29,NYK,74.0,0.563,0.0,0.339,15.1,5.4,0.3,0.9,15.0,15.0,3.8,0.098,0.05,0.82,30.0,0.8648648648648649,11.494054054054056,0.0,3.891891891891892,5.993513513513514,25.0,-3.0,1,0.7999999999999998,36.7,NYK,True
5883,2003.0,P.J. Brown,33,NOH,78.0,0.5920000000000001,0.005,0.386,15.6,9.2,1.4,2.2,12.2,14.0,10.2,0.188,0.05,0.836,29.0,1.0,11.057110003832886,0.055193560751245686,4.268302031429666,3.7347642775009584,33.44871794871795,-2.0999999999999996,1,2.0,49.7,NOH,True
5884,2003.0,Pau Gasol,22,MEM,82.0,0.57,0.009000000000000001,0.506,13.7,13.6,0.6,3.4,13.5,24.1,8.5,0.138,0.1,0.736,3.0,1.0,18.170963364993213,0.1628222523744912,9.199457259158752,3.5820895522388057,35.951219512195124,-0.40000000000000036,1,0.9000000000000004,35.1,MEM,True
5885,2003.0,Paul Pierce,25,BOS,79.0,0.532,0.246,0.473,10.6,24.2,2.4,1.6,13.0,33.2,10.1,0.157,0.302,0.802,10.0,1.0,24.68217054263566,6.062015503875968,11.674418604651162,3.5193798449612403,39.18987341772152,-3.0,0,-2.8000000000000007,41.400000000000006,BOS,True
5886,2003.0,Peja Stojakovic,25,SAC,72.0,0.6,0.393,0.255,8.7,9.4,1.5,0.1,8.1,22.5,10.1,0.199,0.382,0.875,14.0,1.0,20.257959183673467,7.954285714285714,5.172244897959184,2.8016326530612243,34.02777777777778,3.4000000000000004,0,0.1999999999999993,57.7,SAC,True
5887,2003.0,Predrag Drobnjak,27,SEA,82.0,0.459,0.108,0.146,9.5,7.7,1.3,1.5,7.2,21.4,2.4,0.057,0.353,0.7909999999999999,48.0,0.8414634146341463,19.08870967741936,2.056451612903225,2.782258064516129,4.35483870967742,24.195121951219512,-1.7,1,0.7999999999999998,31.7,LAC,False
5888,2003.0,Quentin Richardson,22,LAC,59.0,0.46,0.363,0.227,11.6,6.7,1.3,0.5,9.6,22.0,1.0,0.036000000000000004,0.308,0.685,18.0,0.22033898305084745,19.157894736842106,6.947368421052633,4.350877192982456,3.2280701754385963,23.186440677966104,1.4,0,-4.6,30.3,LAC,True
5889,2003.0,Qyntel Woods,21,POR,53.0,0.505,0.076,0.16899999999999998,9.6,6.2,2.4,0.2,15.4,20.7,0.2,0.034,0.05,0.35,21.0,0.0,16.95808383233533,1.2934131736526946,2.8742514970059885,5.173652694610778,6.30188679245283,-0.4,1,0.0,49.400000000000006,POR,True
5890,2003.0,Rafer Alston,26,TOR,47.0,0.51,0.388,0.161,6.2,34.0,2.1,1.1,19.3,20.7,1.2,0.059,0.392,0.685,39.0,0.0851063829787234,16.408163265306122,6.367346938775509,2.6448979591836737,5.877551020408162,20.851063829787236,4.7,0,0.5,25.799999999999997,MIA,False
5891,2003.0,Raja Bell,26,DAL,75.0,0.509,0.242,0.161,6.8,6.8,2.3,0.5,16.0,10.4,1.7,0.069,0.412,0.6759999999999999,61.0,0.4266666666666667,8.634271099744247,2.0869565217391304,1.391304347826087,5.483375959079285,15.64,2.0,0,0.5999999999999999,59.1,UTA,False
5892,2003.0,Rashard Lewis,23,SEA,77.0,0.537,0.189,0.3,9.7,7.9,1.8,0.9,9.9,22.2,7.8,0.122,0.34600000000000003,0.82,32.0,1.0,18.118265440210248,3.4218134034165573,5.440210249671486,3.2325886990801584,39.532467532467535,-1.2999999999999998,0,-0.7999999999999998,31.7,SEA,True
5893,2003.0,Rasheed Wallace,28,POR,74.0,0.552,0.281,0.249,12.3,10.2,1.4,2.2,10.3,23.3,8.5,0.151,0.358,0.735,4.0,1.0,19.564828614008945,5.490312965722802,4.864381520119225,3.9880774962742187,36.270270270270274,-2.3,1,-1.1999999999999993,49.400000000000006,POR,True
5894,2003.0,Rasho Nesterovic,26,MIN,77.0,0.536,0.003,0.125,12.2,7.7,0.9,3.6,11.0,17.5,5.2,0.107,0.05,0.642,17.0,1.0,15.650834403080873,0.0410783055198973,1.951219512195122,5.2580231065468555,30.350649350649352,2.0,1,1.1000000000000005,48.1,SAS,False
5895,2003.0,Rasual Butler,23,MIA,72.0,0.4370000000000001,0.299,0.182,7.1,11.4,0.8,2.2,11.1,21.6,0.1,0.002,0.292,0.731,52.0,0.3888888888888889,18.13474240422721,5.421400264200792,3.2972258916776744,3.3289299867899604,21.027777777777782,1.5,0,0.0,26.799999999999997,MIA,True
5896,2003.0,Ray Allen,27,MIL,76.0,0.565,0.391,0.253,7.8,21.6,1.9,0.4,11.6,27.8,9.1,0.152,0.377,0.916,5.0,0.986842105263158,22.716666666666665,8.883333333333333,5.75,3.666666666666667,37.89473684210526,-2.1999999999999993,0,0.1999999999999993,44.8,SEA,False
5897,2003.0,Reggie Evans,22,SEA,67.0,0.51,0.0,1.1,19.2,3.7,1.5,0.6,20.0,8.9,3.0,0.105,0.05,0.519,61.0,0.8955223880597015,4.9230769230769225,0.0,5.415384615384616,6.083516483516482,20.373134328358212,-1.3,1,0.0,31.7,SEA,True
5898,2003.0,Reggie Miller,37,IND,70.0,0.597,0.499,0.361,4.6,13.4,1.5,0.1,8.2,17.2,7.4,0.168,0.355,0.9,11.0,1.0,14.443079829948038,7.210203117619272,5.214926783183751,2.0179499291450167,30.242857142857147,1.5,0,-2.0999999999999996,44.5,IND,True
5899,2003.0,Richard Hamilton,24,DET,82.0,0.531,0.093,0.411,7.1,17.0,1.3,0.4,11.6,31.3,7.3,0.132,0.269,0.833,7.0,1.0,23.381818181818186,2.163636363636364,9.6,4.5272727272727264,32.19512195121951,0.7999999999999998,0,3.3,52.59999999999999,DET,True
5900,2003.0,Richard Jefferson,22,NJN,80.0,0.563,0.026,0.479,10.2,12.1,1.5,1.1,12.4,19.7,9.9,0.16399999999999998,0.25,0.743,13.0,1.0,15.188607155262243,0.4001389371309482,7.269190691212226,3.6012504341785343,35.9875,1.0999999999999996,0,5.2,55.0,NJN,True
5901,2003.0,Rick Fox,33,LAL,76.0,0.523,0.451,0.111,8.3,17.7,1.6,0.5,15.7,15.7,3.6,0.079,0.375,0.754,24.0,0.986842105263158,13.667125171939476,6.162310866574964,1.5185694635488312,4.731774415405777,28.697368421052627,-2.8,0,-0.6999999999999997,47.9,LAL,True
5902,2003.0,Ricky Davis,23,CLE,79.0,0.485,0.139,0.316,7.0,26.5,2.0,0.8,14.2,27.1,3.0,0.046,0.363,0.748,21.0,0.9620253164556962,22.53593101245608,3.1274353241775787,7.128712871287128,2.759501756627276,39.63291139240506,1.4000000000000004,0,0.20000000000000018,18.299999999999997,BOS,False
5903,2003.0,Robert Horry,32,LAL,80.0,0.488,0.3720000000000001,0.282,12.3,14.3,2.1,1.9,17.3,12.2,4.8,0.098,0.28800000000000003,0.769,11.0,0.325,9.751600512163893,3.626120358514725,2.745198463508322,5.060179257362356,29.2875,-0.20000000000000018,1,-2.1000000000000005,47.9,SAS,False
5904,2003.0,Robert Pack,33,NOH,28.0,0.473,0.039,0.426,6.7,30.0,3.1,0.0,20.7,20.0,0.6,0.068,0.05,0.745,61.0,0.14285714285714285,14.07272727272727,0.5454545454545454,6.0,3.8181818181818175,15.714285714285715,-0.5,0,0.0,49.7,NJN,False
5905,2003.0,Robert Traylor,25,NOH,69.0,0.486,0.013,0.371,17.9,9.7,2.8,3.1,16.1,17.6,2.4,0.133,0.05,0.648,6.0,0.0,13.36780258519389,0.1692126909518214,4.963572267920093,8.62984723854289,12.333333333333336,0.10000000000000009,1,1.2,49.7,NOH,True
5906,2003.0,Rod Strickland,36,MIN,47.0,0.4920000000000001,0.04,0.385,5.6,33.3,2.5,0.5,18.9,19.0,1.7,0.084,0.091,0.738,19.0,0.1702127659574468,13.9581589958159,0.5523012552301255,5.372384937238493,2.7615062761506275,20.34042553191489,-0.3999999999999999,0,-3.2,48.1,ORL,False
5907,2003.0,Rodney Rogers,31,NJN,68.0,0.483,0.29,0.198,11.5,13.8,2.0,1.8,15.5,20.3,2.3,0.086,0.333,0.7559999999999999,9.0,0.0,16.76132003069839,4.86262471220261,3.3154259401381427,7.072908672294705,19.16176470588235,0.8000000000000003,1,-3.1000000000000005,55.0,NJN,True
5908,2003.0,Rodney White,22,DEN,72.0,0.469,0.21,0.196,7.9,15.0,1.5,1.6,18.4,24.2,-0.4,-0.011,0.239,0.784,9.0,0.2638888888888889,19.59309021113244,4.115163147792707,3.838771593090211,4.115163147792707,21.70833333333333,2.2,0,0.0,18.0,DEN,True
5909,2003.0,Ron Mercer,26,IND,72.0,0.439,0.027000000000000003,0.136,5.2,11.5,1.5,0.6,7.9,18.6,1.3,0.037000000000000005,0.188,0.802,6.0,0.04166666666666666,17.149012567324956,0.4596050269299821,2.326750448833034,3.533213644524237,23.20833333333333,-0.9,0,2.4000000000000004,44.5,SAS,False
5910,2003.0,Ruben Patterson,27,POR,78.0,0.53,0.039,0.426,9.6,10.2,2.4,1.3,16.0,20.4,3.2,0.093,0.15,0.627,31.0,0.21794871794871795,14.965558912386706,0.5800604229607251,6.380664652567977,4.669486404833838,21.21794871794872,-0.20000000000000018,0,-2.3999999999999995,49.400000000000006,POR,True
5911,2003.0,Ryan Bowen,27,DEN,62.0,0.519,0.036000000000000004,0.208,9.2,9.3,3.4,2.3,16.7,11.5,2.1,0.102,0.05,0.659,55.0,0.5,9.493975903614457,0.3373493975903614,1.9759036144578312,3.9518072289156634,16.06451612903226,-1.3,0,-1.0,18.0,DEN,True
5912,2003.0,Sam Cassell,33,MIL,78.0,0.565,0.14,0.385,7.4,29.6,1.7,0.4,11.5,26.5,9.6,0.171,0.362,0.861,24.0,0.9871794871794872,20.657777777777774,2.8977777777777787,7.946666666666667,3.84,34.615384615384606,2.5,0,1.0,44.8,MIN,False
5913,2003.0,Samaki Walker,26,LAL,67.0,0.465,0.004,0.369,16.7,7.5,0.8,3.2,15.0,13.4,2.1,0.079,0.05,0.653,9.0,0.582089552238806,10.58085277554304,0.038616251005631534,3.9002413515687855,5.5221238938053085,18.55223880597015,-1.4000000000000001,1,-3.1999999999999997,47.9,MIA,False
5914,2003.0,Scot Pollard,27,SAC,23.0,0.4970000000000001,0.0,0.4370000000000001,17.5,2.7,2.0,3.1,12.6,16.1,1.0,0.15,0.05,0.605,19.0,0.0,12.849230769230768,0.0,5.6123076923076916,7.384615384615384,14.130434782608695,0.3999999999999999,1,-5.8,57.7,IND,False
5915,2003.0,Scott Padgett,26,UTA,82.0,0.496,0.314,0.253,12.5,10.8,1.7,1.4,13.0,18.8,2.5,0.091,0.338,0.757,28.0,0.024390243902439025,15.370174110522333,4.832702498107494,3.887963663890992,5.3777441332324,16.109756097560975,-0.6000000000000001,1,-1.0,49.10000000000001,HOU,False
5916,2003.0,Scott Williams,34,PHO,69.0,0.44,0.006999999999999999,0.14400000000000002,12.5,4.1,1.6,1.8,9.3,17.6,1.1,0.063,0.05,0.7859999999999999,61.0,0.4782608695652174,16.073394495412842,0.11009174311926606,2.3119266055045875,8.75229357798165,12.63768115942029,0.0,1,0.7000000000000001,45.0,DAL,False
5917,2003.0,Scottie Pippen,37,POR,64.0,0.52,0.223,0.248,8.8,24.3,3.0,1.0,19.9,20.0,3.8,0.095,0.28600000000000003,0.818,5.0,0.90625,14.995290423861851,3.3406593406593412,3.7174254317111464,3.7425431711146,29.859375,-3.5,0,0.09999999999999964,49.400000000000006,CHI,False
5918,2003.0,Sean Rooks,33,LAC,70.0,0.46,0.003,0.195,9.1,8.2,1.3,2.3,17.0,13.1,0.4,0.015,0.05,0.81,30.0,0.5428571428571428,10.607142857142858,0.03571428571428571,2.071428571428571,6.214285714285714,19.2,-0.2,1,-0.19999999999999996,30.3,NOH,False
5919,2003.0,Shammond Williams,27,BOS,78.0,0.503,0.451,0.17600000000000002,5.2,25.4,2.2,0.3,15.4,17.9,3.1,0.078,0.35600000000000004,0.765,34.0,0.14102564102564102,14.775119617224881,6.660287081339713,2.602870813397129,3.5725677830940987,24.115384615384613,-2.1,0,1.9000000000000001,41.400000000000006,ORL,False
5920,2003.0,Shandon Anderson,29,NYK,82.0,0.5529999999999999,0.261,0.354,8.6,8.3,2.2,0.8,15.5,19.6,2.7,0.07400000000000001,0.371,0.732,54.0,0.1097560975609756,14.890814558058924,3.8821490467937614,5.268630849220104,4.908145580589254,21.10975609756097,-1.0000000000000002,0,2.3000000000000003,36.7,NYK,True
5921,2003.0,Shane Battier,24,MEM,78.0,0.597,0.38,0.255,8.1,6.8,2.2,2.5,9.7,13.2,6.2,0.126,0.398,0.828,6.0,0.6025641025641025,11.461183382291226,4.350818296265212,2.9206882081409984,4.169534200587495,30.551282051282055,-0.2999999999999998,0,1.4000000000000004,35.1,MEM,True
5922,2003.0,Shaquille O'Neal,30,LAL,67.0,0.602,0.0,0.599,16.5,16.2,0.8,4.5,11.4,30.2,13.2,0.25,0.05,0.622,1.0,0.9850746268656716,22.930177514792906,0.0,13.727810650887575,4.336094674556213,37.83582089552239,-3.299999999999999,1,0.0,47.9,LAL,True
5923,2003.0,Shareef Abdur-Rahim,26,ATL,81.0,0.5660000000000001,0.051,0.457,12.5,14.7,1.5,0.9,13.0,24.2,9.7,0.151,0.35,0.841,3.0,1.0,18.394557823129254,0.932944606413994,8.412050534499514,3.731778425655977,38.111111111111114,-1.5999999999999996,1,2.499999999999999,29.7,ATL,True
5924,2003.0,Shawn Bradley,30,DAL,81.0,0.601,0.003,0.467,15.1,4.6,1.9,7.3,12.9,13.6,7.4,0.204,0.05,0.8059999999999999,2.0,0.4814814814814815,10.398613518197577,0.027729636048526858,4.852686308492201,6.710571923743501,21.37037037037037,-5.1000000000000005,1,5.1000000000000005,59.1,DAL,True
